Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	metachromatic leukodystrophy	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sandhoff disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m5539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m5851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
